Stationsnummer;Name des Projektionssystems;Rechtswert (lokal);Hochwert (lokal);Projektionssystem gültig ab;Höhe;Höhensystem;Name der hydrologischen Einheit;Einzugsgebietsnummer;Einzugsgebietsname
UR1218-Q5014;CH1903+ / LV95;2713041.701;1193201.658;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5015;CH1903+ / LV95;2712940.701;1193191.659;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5016;CH1903+ / LV95;2709768.704;1192410.677;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5017;CH1903+ / LV95;2709654.705;1192308.676;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5018;CH1903+ / LV95;2709548.707;1192194.674;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5019;CH1903+ / LV95;2710331.698;1192985.686;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5020;CH1903+ / LV95;2710612.693;1193706.697;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5021;CH1903+ / LV95;2710732.692;1193784.698;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5022;CH1903+ / LV95;2714279.666;1196868.699;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5023;CH1903+ / LV95;2714146.667;1196805.701;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5024;CH1903+ / LV95;2714134.667;1196757.701;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5025;CH1903+ / LV95;2713658.672;1195779.704;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5026;CH1903+ / LV95;2713571.673;1195500.704;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5027;CH1903+ / LV95;2710881.697;1194934.705;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5028;CH1903+ / LV95;2710374.701;1194653.703;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5029;CH1903+ / LV95;2710348.701;1194647.702;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5030;CH1903+ / LV95;2710322.701;1194628.702;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5031;CH1903+ / LV95;2710240.702;1194549.702;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5032;CH1903+ / LV95;2710065.702;1194183.699;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5033;CH1903+ / LV95;2710042.702;1194142.699;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5034;CH1903+ / LV95;2710615.693;1193690.697;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5035;CH1903+ / LV95;2713441.676;1195205.705;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-Q5036;CH1903+ / LV95;2711452.691;1193715.692;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB401;CH1903+ / LV95;2711200.689;1194099.701;01.01.1950 00:00;1375;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB402;CH1903+ / LV95;2711300.689;1194179.702;01.01.1950 00:00;1375;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB403;CH1903+ / LV95;2711420.687;1194209.702;01.01.1950 00:00;1375;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB404;CH1903+ / LV95;2711440.687;1194239.702;01.01.1950 00:00;1370;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB405;CH1903+ / LV95;2711580.687;1194399.704;01.01.1950 00:00;1360;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB406;CH1903+ / LV95;2711930.684;1194529.705;01.01.1950 00:00;1350;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB407;CH1903+ / LV95;2712160.682;1194669.706;01.01.1950 00:00;1350;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB408;CH1903+ / LV95;2712720.679;1194899.707;01.01.1950 00:00;1345;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB409;CH1903+ / LV95;2712940.678;1195019.708;01.01.1950 00:00;1345;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB410;CH1903+ / LV95;2713200.675;1195299.711;01.01.1950 00:00;1330;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB411;CH1903+ / LV95;2713650.673;1195639.703;01.01.1950 00:00;1330;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB412;CH1903+ / LV95;2713940.671;1195819.698;01.01.1950 00:00;1315;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB413;CH1903+ / LV95;2714270.671;1195869.691;01.01.1950 00:00;1315;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB414;CH1903+ / LV95;2714540.669;1196119.686;01.01.1950 00:00;1310;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB415;CH1903+ / LV95;2713800.672;1195729.7;01.01.1950 00:00;1315;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB416;CH1903+ / LV95;2713870.672;1195749.699;01.01.1950 00:00;1315.2;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB417;CH1903+ / LV95;2713980.671;1195759.697;01.01.1950 00:00;1314.4;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB418;CH1903+ / LV95;2714050.671;1195759.695;01.01.1950 00:00;1314.9;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB419;CH1903+ / LV95;2714130.671;1195749.693;01.01.1950 00:00;1313.5;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB420;CH1903+ / LV95;2714310.671;1195799.689;01.01.1950 00:00;1313.7;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB421;CH1903+ / LV95;2714300.671;1195799.689;01.01.1950 00:00;1312.5;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB422;CH1903+ / LV95;2713780.672;1195649.7;01.01.1950 00:00;;Landesnivellementnetz 1902;;104984;Fätschbach
UR1218-SB423;CH1903+ / LV95;2709521.703;1192494.683;01.01.1950 00:00;1643.6;Landesnivellementnetz 1902;;104984;Fätschbach
UR1219-EB201;CH1903+ / LV95;2701170.702;1191029.614;01.01.1950 00:00;990;Landesnivellementnetz 1902;;109656;Schächen
UR1219-EB202;CH1903+ / LV95;2701532.712;1191099.611;01.01.1950 00:00;1003;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-EB203;CH1903+ / LV95;2701583.713;1190877.609;01.01.1950 00:00;1003.1;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES701;CH1903+ / LV95;2701630.715;1191019.609;01.01.1950 00:00;1005;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES702;CH1903+ / LV95;2701598.712;1190742.608;01.01.1950 00:00;1014;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES703;CH1903+ / LV95;2701662.716;1191013.609;01.01.1950 00:00;1002;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES704;CH1903+ / LV95;2701602.713;1190758.608;01.01.1950 00:00;1011.5;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES705;CH1903+ / LV95;2701673.717;1191220.61;01.01.1950 00:00;1006;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES706;CH1903+ / LV95;2701604.712;1190639.607;01.01.1950 00:00;1022;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES707;CH1903+ / LV95;2701603.714;1190994.609;01.01.1950 00:00;1003.5;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES708;CH1903+ / LV95;2701539.712;1190984.61;01.01.1950 00:00;999.49;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES709;CH1903+ / LV95;2701521.711;1190977.61;01.01.1950 00:00;1000.4;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES710;CH1903+ / LV95;2701667.717;1191234.61;01.01.1950 00:00;1014;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-ES711;CH1903+ / LV95;2701697.718;1191234.61;01.01.1950 00:00;1014;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-OG601;CH1903+ / LV95;2701115.712;1192249.622;01.01.1950 00:00;1365;Landesnivellementnetz 1902;;109656;Schächen
UR1219-OG602;CH1903+ / LV95;2701346.717;1192021.617;01.01.1950 00:00;1470;Landesnivellementnetz 1902;;109656;Schächen
UR1219-OG603;CH1903+ / LV95;2701470.718;1191954.615;01.01.1950 00:00;1475;Landesnivellementnetz 1902;;109656;Schächen
UR1219-OG604;CH1903+ / LV95;2702304.721;1192177.623;01.01.1950 00:00;1490;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-OG605;CH1903+ / LV95;2701042.701;1191059.614;01.01.1950 00:00;990;Landesnivellementnetz 1902;;109656;Schächen
UR1219-OG606;CH1903+ / LV95;2700982.699;1190954.614;01.01.1950 00:00;985;Landesnivellementnetz 1902;;109656;Schächen
UR1219-OG607;CH1903+ / LV95;2707385.694;1191189.666;01.01.1950 00:00;2010;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-OG608;CH1903+ / LV95;2702119.705;1188764.594;01.01.1950 00:00;1680;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-OG610;CH1903+ / LV95;2699925.656;1188749.613;01.01.1950 00:00;1790;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-OG611;CH1903+ / LV95;2699915.656;1188749.613;01.01.1950 00:00;1790;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-OG612;CH1903+ / LV95;2699760.653;1188689.614;01.01.1950 00:00;1815;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-OG613;CH1903+ / LV95;2699595.651;1188609.614;01.01.1950 00:00;1820;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-PB001;CH1903+ / LV95;2702761.695;1191183.615;01.01.1950 00:00;1066;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1001;CH1903+ / LV95;2706525.741;1196034.695;01.01.1950 00:00;1560;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1002;CH1903+ / LV95;2706170.741;1195969.69;01.01.1950 00:00;1735;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1003;CH1903+ / LV95;2706130.743;1196309.692;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1219-Q1004;CH1903+ / LV95;2705590.74;1196339.688;01.01.1950 00:00;1920;Landesnivellementnetz 1902;;100682;Muota, Glattalpsee
UR1219-Q1005;CH1903+ / LV95;2704525.731;1195779.674;01.01.1950 00:00;1960;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1006;CH1903+ / LV95;2706900.737;1195589.696;01.01.1950 00:00;1510;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1007;CH1903+ / LV95;2706650.731;1194544.686;01.01.1950 00:00;1775;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1008;CH1903+ / LV95;2705360.73;1194239.67;01.01.1950 00:00;1870;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1009;CH1903+ / LV95;2707380.736;1195559.701;01.01.1950 00:00;1475;Landesnivellementnetz 1902;;109185;Ruosalper Bach
UR1219-Q1010;CH1903+ / LV95;2706675.677;1190669.65;01.01.1950 00:00;2140;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1011;CH1903+ / LV95;2706555.678;1190709.649;01.01.1950 00:00;2065;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1012;CH1903+ / LV95;2707285.712;1191789.673;01.01.1950 00:00;1830;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1013;CH1903+ / LV95;2707412.713;1192069.677;01.01.1950 00:00;1957;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1014;CH1903+ / LV95;2707412.713;1192074.677;01.01.1950 00:00;1960;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1015;CH1903+ / LV95;2707420.715;1192269.678;01.01.1950 00:00;2020;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1016;CH1903+ / LV95;2707310.714;1192184.676;01.01.1950 00:00;1950;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1017;CH1903+ / LV95;2707125.716;1192414.676;01.01.1950 00:00;2008;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1018;CH1903+ / LV95;2706912.718;1192609.675;01.01.1950 00:00;2015;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1019;CH1903+ / LV95;2706940.718;1192609.675;01.01.1950 00:00;2015;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1020;CH1903+ / LV95;2706925.718;1192671.676;01.01.1950 00:00;2040;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1021;CH1903+ / LV95;2706410.718;1192619.67;01.01.1950 00:00;1870;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1022;CH1903+ / LV95;2706190.718;1192564.667;01.01.1950 00:00;1830;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1023;CH1903+ / LV95;2706075.717;1192416.665;01.01.1950 00:00;1780;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1024;CH1903+ / LV95;2705852.718;1192491.663;01.01.1950 00:00;1805;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1025;CH1903+ / LV95;2705808.718;1192447.662;01.01.1950 00:00;1800;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1026;CH1903+ / LV95;2705535.72;1192684.661;01.01.1950 00:00;1940;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1027;CH1903+ / LV95;2705617.722;1193039.664;01.01.1950 00:00;2110;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1028;CH1903+ / LV95;2705612.722;1193007.664;01.01.1950 00:00;2100;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1029;CH1903+ / LV95;2705442.718;1192337.657;01.01.1950 00:00;1796;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1030;CH1903+ / LV95;2705300.718;1192309.656;01.01.1950 00:00;1820;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1031;CH1903+ / LV95;2705435.716;1192242.658;01.01.1950 00:00;1780;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1032;CH1903+ / LV95;2704500.719;1192397.648;01.01.1950 00:00;1795;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1033;CH1903+ / LV95;2704738.721;1192649.652;01.01.1950 00:00;1860;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1034;CH1903+ / LV95;2704748.722;1192797.653;01.01.1950 00:00;1900;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1035;CH1903+ / LV95;2704220.721;1192529.646;01.01.1950 00:00;1858;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1036;CH1903+ / LV95;2704235.721;1192664.647;01.01.1950 00:00;1905;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1037;CH1903+ / LV95;2703980.72;1192409.642;01.01.1950 00:00;1830;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1038;CH1903+ / LV95;2703970.722;1192684.644;01.01.1950 00:00;1915;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1039;CH1903+ / LV95;2703883.722;1192689.643;01.01.1950 00:00;1930;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1040;CH1903+ / LV95;2703228.038;1192646.99;01.01.1950 00:00;1830;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1041;CH1903+ / LV95;2703210.567;1192650.628;01.01.1950 00:00;1830;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1042;CH1903+ / LV95;2702657.725;1192848.631;01.01.1950 00:00;1880;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1043;CH1903+ / LV95;2702338.659;1192826.454;01.01.1950 00:00;1735;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1044;CH1903+ / LV95;2702505.089;1192864.392;01.01.1950 00:00;1790;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1045;CH1903+ / LV95;2702510.09;1192859.392;01.01.1950 00:00;1790;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1046;CH1903+ / LV95;2702487.39;1192756.929;01.01.1950 00:00;1760;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1047;CH1903+ / LV95;2702150.716;1193544.633;01.01.1950 00:00;2065;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1048;CH1903+ / LV95;2701762.713;1193354.628;01.01.1950 00:00;1840;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1049;CH1903+ / LV95;2701568.71;1193371.628;01.01.1950 00:00;1780;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1050;CH1903+ / LV95;2701566.71;1193350.628;01.01.1950 00:00;1780;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1051;CH1903+ / LV95;2701502.71;1193306.628;01.01.1950 00:00;1730;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1052;CH1903+ / LV95;2701310.71;1192919.626;01.01.1950 00:00;1570;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1053;CH1903+ / LV95;2701815.718;1192659.622;01.01.1950 00:00;1660;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1054;CH1903+ / LV95;2701030.708;1192674.627;01.01.1950 00:00;1420;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1055;CH1903+ / LV95;2701060.708;1192636.626;01.01.1950 00:00;1425;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1056;CH1903+ / LV95;2701085.709;1192561.625;01.01.1950 00:00;1410;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1057;CH1903+ / LV95;2701440.716;1192184.618;01.01.1950 00:00;1440;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1058;CH1903+ / LV95;2701460.716;1192174.618;01.01.1950 00:00;1438;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1059;CH1903+ / LV95;2701365.717;1192009.617;01.01.1950 00:00;1465;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1060;CH1903+ / LV95;2701407.717;1191897.615;01.01.1950 00:00;1340;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1061;CH1903+ / LV95;2701720.719;1192159.617;01.01.1950 00:00;1485;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1062;CH1903+ / LV95;2701655.719;1192169.616;01.01.1950 00:00;1485;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1063;CH1903+ / LV95;2701750.72;1192094.616;01.01.1950 00:00;1472;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1064;CH1903+ / LV95;2702463.72;1192069.624;01.01.1950 00:00;1470;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1065;CH1903+ / LV95;2702590.721;1192259.626;01.01.1950 00:00;1570;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1066;CH1903+ / LV95;2702765.721;1192259.628;01.01.1950 00:00;1560;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1067;CH1903+ / LV95;2703010.72;1192154.63;01.01.1950 00:00;1500;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1068;CH1903+ / LV95;2703450.719;1192154.635;01.01.1950 00:00;1550;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1069;CH1903+ / LV95;2704125.716;1191834.64;01.01.1950 00:00;1380;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1070;CH1903+ / LV95;2705960.717;1192284.663;01.01.1950 00:00;1735;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1071;CH1903+ / LV95;2706373.716;1192246.667;01.01.1950 00:00;1770;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1072;CH1903+ / LV95;2703015.718;1191969.629;01.01.1950 00:00;1410;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1073;CH1903+ / LV95;2703015.718;1191929.629;01.01.1950 00:00;1390;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1074;CH1903+ / LV95;2703011.717;1191849.628;01.01.1950 00:00;1340;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1075;CH1903+ / LV95;2702524.719;1191985.624;01.01.1950 00:00;1445;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1076;CH1903+ / LV95;2702610.716;1191819.623;01.01.1950 00:00;1365;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1077;CH1903+ / LV95;2702680.716;1191809.624;01.01.1950 00:00;1330;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1078;CH1903+ / LV95;2701490.716;1191744.614;01.01.1950 00:00;1280;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1079;CH1903+ / LV95;2701505.715;1191699.614;01.01.1950 00:00;1260;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1080;CH1903+ / LV95;2701085.712;1191739.616;01.01.1950 00:00;1215;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1081;CH1903+ / LV95;2701000.711;1191679.617;01.01.1950 00:00;1185;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1082;CH1903+ / LV95;2701010.711;1191669.617;01.01.1950 00:00;1185;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1083;CH1903+ / LV95;2700855.71;1191689.617;01.01.1950 00:00;1180;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1084;CH1903+ / LV95;2700740.709;1191689.618;01.01.1950 00:00;1170;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1085;CH1903+ / LV95;2700730.709;1191689.618;01.01.1950 00:00;1170;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1086;CH1903+ / LV95;2700860.703;1191294.616;01.01.1950 00:00;1060;Landesnivellementnetz 1902;;109656;Schächen
UR1219-Q1087;CH1903+ / LV95;2703990.705;1191489.633;01.01.1950 00:00;1180;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1088;CH1903+ / LV95;2704030.704;1191459.633;01.01.1950 00:00;1160;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1089;CH1903+ / LV95;2704335.702;1191409.636;01.01.1950 00:00;1160;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1090;CH1903+ / LV95;2705460.702;1191404.648;01.01.1950 00:00;1340;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1091;CH1903+ / LV95;2705352.7;1191349.646;01.01.1950 00:00;1310;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1092;CH1903+ / LV95;2705330.697;1191259.644;01.01.1950 00:00;1320;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1093;CH1903+ / LV95;2705260.695;1191199.643;01.01.1950 00:00;1290;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1094;CH1903+ / LV95;2704935.69;1191039.637;01.01.1950 00:00;1338;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1095;CH1903+ / LV95;2704990.693;1191137.639;01.01.1950 00:00;1305;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1096;CH1903+ / LV95;2704835.693;1191149.637;01.01.1950 00:00;1275;Landesnivellementnetz 1902;;102753;Vorder Schächen
UR1219-Q1097;CH1903+ / LV95;2700560.664;1187417.6;01.01.1950 00:00;1420;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-Q1098;CH1903+ / LV95;2700490.663;1187474.601;01.01.1950 00:00;1470;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-Q1099;CH1903+ / LV95;2700400.659;1187279.601;01.01.1950 00:00;1500;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-Q1100;CH1903+ / LV95;2702810.681;1187894.589;01.01.1950 00:00;2010;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-Q1101;CH1903+ / LV95;2701595.698;1187859.592;01.01.1950 00:00;1475;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-Q1102;CH1903+ / LV95;2701930.712;1188869.594;01.01.1950 00:00;1592;Landesnivellementnetz 1902;;101033;Hinter Schächen
UR1219-Q1103;CH1903+ / LV95;2702010.709;1188809.594;01.01.1950 00:00;1630;Landesnivellementnetz 1902;;101033;Hinter Schächen
